## Master file format version 2.0           2022.11.01 CAD&CCT

                         2023 MULTI-AGENCY INTENSIVES SCHEDULE

                     Last Updated - March 02, 2023 - CCT

   SESSION      DATE     SESSION    DOY TIME   DUR       STATIONS                             SKED CORR  STATUS  DBC  SUBM DEL 
     TYPE     yyyymmdd     CODE     ddd hh:mm  h:mm                                                     yyyymmdd CODE      days 
--------------------------------------------------------------------------------------------------------------------------------
|IVS-INT-S   |20230619|z23170      |170|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230619|q23170      |170|07:00| 1:00|NsNyShWz                                 |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230619|i23170      |170|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230619|v23170      |170|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230619|ii3170      |170|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230620|i23171      |171|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230620|v23171      |171|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230620|s23171      |171|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230620|s3171a      |171|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230621|i23172      |172|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230621|v23172      |172|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230622|i23173      |173|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230622|v23173      |173|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230622|ii3173      |173|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230623|i23174      |174|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230623|v23174      |174|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230624|q23175      |175|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230624|b23175      |175|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230624|c23175      |175|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230625|q23176      |176|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230625|b23176      |176|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230625|c23176      |176|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230626|z23177      |177|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230626|q23177      |177|07:00| 1:00|NsNyShWz                                 |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230626|i23177      |177|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230626|v23177      |177|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230627|i23178      |178|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230627|v23178      |178|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230627|s23178      |178|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230627|s3178a      |178|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230629|i23180      |180|18:30| 1:00|KkSvWz                                   |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230629|v23180      |180|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230629|ii3180      |180|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230630|i23181      |181|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230630|v23181      |181|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
--------------------------------------------------------------------------------------------------------------------------------
|IVS-INT-2   |20230701|q23182      |182|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230701|b23182      |182|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230701|c23182      |182|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230702|q23183      |183|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230702|b23183      |183|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230702|c23183      |183|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230703|z23184      |184|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230703|q23184      |184|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230703|i23184      |184|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230703|v23184      |184|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230704|i23185      |185|18:30| 1:00|MkWz                                     |USNO|WASH|        | XU |NASA|   0|
|IVS-INT-1   |20230705|i23186      |186|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230705|v23186      |186|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230706|i23187      |187|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230706|v23187      |187|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230706|ii3187      |187|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230707|i23188      |188|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230707|v23188      |188|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230708|q23189      |189|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-2   |20230709|q23190      |190|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-S   |20230710|z23191      |191|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230710|q23191      |191|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230710|i23191      |191|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230710|v23191      |191|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230711|i23192      |192|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230711|v23192      |192|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230713|i23194      |194|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230713|v23194      |194|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230713|ii3194      |194|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230714|i23195      |195|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230714|v23195      |195|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230715|q23196      |196|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-2   |20230716|q23197      |197|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-S   |20230717|z23198      |198|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230717|q23198      |198|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230717|i23198      |198|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230717|v23198      |198|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230717|ii3198      |198|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230718|i23199      |199|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230718|v23199      |199|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230718|s23199      |199|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230718|s3199a      |199|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230719|i23200      |200|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230719|v23200      |200|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230720|i23201      |201|18:30| 1:00|KkSvWz                                   |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230720|v23201      |201|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230720|ii3201      |201|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230721|i23202      |202|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230721|v23202      |202|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230722|q23203      |203|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-2   |20230723|q23204      |204|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-S   |20230724|z23205      |205|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230724|q23205      |205|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230724|i23205      |205|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230724|v23205      |205|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230724|ii3205      |205|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230725|i23206      |206|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230725|v23206      |206|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230725|s23206      |206|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230725|s3206a      |206|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230726|i23207      |207|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230726|v23207      |207|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230727|i23208      |208|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230727|v23208      |208|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230727|ii3208      |208|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230728|i23209      |209|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230728|v23209      |209|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230729|q23210      |210|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-2   |20230730|q23211      |211|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-S   |20230731|z23212      |212|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230731|q23212      |212|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230731|i23212      |212|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230731|v23212      |212|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230731|ii3212      |212|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
--------------------------------------------------------------------------------------------------------------------------------
|IVS-INT-1   |20230801|i23213      |213|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230801|v23213      |213|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230801|s23213      |213|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230801|s3213a      |213|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230802|i23214      |214|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230802|v23214      |214|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230803|i23215      |215|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230803|v23215      |215|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230803|ii3215      |215|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230804|i23216      |216|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230804|v23216      |216|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230805|q23217      |217|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-2   |20230806|q23218      |218|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|IVS-INT-S   |20230807|z23219      |219|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230807|q23219      |219|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230807|i23219      |219|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230807|v23219      |219|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230807|ii3219      |219|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230808|i23220      |220|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230808|v23220      |220|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230808|s23220      |220|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230808|s3220a      |220|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230810|i23222      |222|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230810|v23222      |222|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230810|ii3222      |222|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230811|i23223      |223|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230811|v23223      |223|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230812|q23224      |224|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230812|b23224      |224|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230812|c23224      |224|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230813|q23225      |225|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230813|b23225      |225|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230813|c23225      |225|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230814|z23226      |226|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230814|q23226      |226|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230814|i23226      |226|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230814|v23226      |226|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230814|ii3226      |226|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230816|i23228      |228|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230816|v23228      |228|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230817|i23229      |229|18:30| 1:00|KkSvWz                                   |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230817|v23229      |229|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230817|ii3229      |229|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230818|i23230      |230|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230818|v23230      |230|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230819|q23231      |231|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230819|b23231      |231|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230819|c23231      |231|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230820|q23232      |232|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230820|b23232      |232|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230820|c23232      |232|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230821|z23233      |233|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230821|q23233      |233|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230821|i23233      |233|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230821|v23233      |233|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230822|i23234      |234|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|IVS-INT-00  |20230822|ii3234      |234|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230823|i23235      |235|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|IVS-INT-1   |20230824|i23236      |236|18:30| 1:00|KkSvWz                                   |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230824|v23236      |236|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230824|ii3236      |236|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230825|i23237      |237|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230825|v23237      |237|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230826|q23238      |238|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230826|b23238      |238|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230826|c23238      |238|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230827|q23239      |239|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230827|b23239      |239|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230827|c23239      |239|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230828|z23240      |240|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230828|q23240      |240|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230828|i23240      |240|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230828|v23240      |240|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230828|ii3240      |240|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230829|i23241      |241|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230829|v23241      |241|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230829|s23241      |241|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230829|s3241a      |241|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-1   |20230830|i23242      |242|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230830|v23242      |242|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230831|i23243      |243|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230831|v23243      |243|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230831|ii3243      |243|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
--------------------------------------------------------------------------------------------------------------------------------
|IVS-INT-1   |20230901|i23244      |244|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230901|v23244      |244|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230902|q23245      |245|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230902|b23245      |245|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230902|c23245      |245|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230903|q23246      |246|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230903|b23246      |246|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230903|c23246      |246|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230904|z23247      |247|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230904|q23247      |247|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
|IVS-INT-1   |20230904|i23247      |247|18:30| 1:00|MkWz                                     |USNO|WASH|        | XU |NASA|   0|
|IVS-INT-1   |20230905|i23248      |248|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230905|v23248      |248|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|VGOS-INT-S  |20230905|s23248      |248|19:45| 1:00|MgWs                                     |DACH|WETZ|        | VJ |NASA|   0|
|VGOS-INT-TST|20230905|s3248a      |248|21:05| 0:12|MgWs                                     |NASA|WETZ|        | VT |NASA|   0|
|IVS-INT-00  |20230905|ii3248      |248|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230906|i23249      |249|18:30| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230906|v23249      |249|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-1   |20230907|i23250      |250|18:30| 1:00|KkSvWz                                   |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230907|v23250      |250|18:30| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-00  |20230907|ii3250      |250|23:30| 1:00|KkWz                                     |NASA|WASH|        | XZ |NASA|   0|
|IVS-INT-1   |20230908|i23251      |251|18:45| 1:00|KkWz                                     |USNO|WASH|        | XU |NASA|   0|
|VGOS-INT-A  |20230908|v23251      |251|18:45| 1:00|K2Ws                                     |NASA|WASH|        | VI |NASA|   0|
|IVS-INT-2   |20230909|q23252      |252|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230909|b23252      |252|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230909|c23252      |252|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-2   |20230910|q23253      |253|07:30| 1:00|MkWz                                     |DACH|GSI |        | XK |GSI |   0|
|VGOS-INT-B  |20230910|b23253      |253|07:30| 1:00|IsOeOw                                   |DACH|GSI |        | VB |NASA|   0|
|VGOS-INT-C  |20230910|c23253      |253|08:45| 1:00|IsOeOw                                   |DACH|GSI |        | VC |NASA|   0|
|IVS-INT-S   |20230911|z23254      |254|06:30| 1:00|HbHt                                     |DACH|UTAS|        | MH |VIEN|   0|
|IVS-INT-3   |20230911|q23254      |254|07:00| 1:00|NsShWz                                   |DACH|BONN|        | XK |NASA|   0|
